dateObserved;temperature;relativeHumidity
2024-09-22T18:36Z;15.456244;96.340355
2024-09-22T19:06Z;15.806058;96.48722
2024-09-22T19:16Z;15.653849;96.46433
2024-09-22T19:26Z;15.7179365;96.212555
2024-09-22T19:36Z;15.611124;95.73571
2024-09-22T19:56Z;15.603113;95.480125
2024-09-22T20:06Z;15.57908;95.89212
2024-09-22T20:16Z;15.547036;96.02945
2024-09-22T20:26Z;15.095751;95.638435
2024-09-22T20:46Z;14.481575;96.75235
2024-09-22T21:06Z;14.537652;97.58015
2024-09-22T21:16Z;14.676509;97.831924
2024-09-22T21:26Z;14.68719;97.82239
2024-09-22T21:36Z;14.631113;97.87007
2024-09-22T21:56Z;14.382772;97.14717
2024-09-22T22:06Z;14.438849;97.17769
2024-09-22T22:26Z;14.44419;96.92973
2024-09-22T22:36Z;14.462882;95.17876
2024-09-22T22:46Z;14.430839;95.653694
2024-09-22T22:56Z;14.468223;97.05371
2024-09-22T23:06Z;14.452201;96.48722
2024-09-22T23:26Z;14.521629;96.93927
2024-09-22T23:36Z;14.516289;95.88068
2024-09-22T23:46Z;14.470894;95.79675
2024-09-23T00:06Z;14.481575;96.685585
2024-09-23T00:26Z;14.217212;96.67605
2024-09-23T00:36Z;14.222553;97.072784
2024-09-23T01:16Z;14.024948;96.96979
2024-09-23T01:26Z;13.920806;97.603035
2024-09-23T01:36Z;13.902113;97.137634
2024-09-23T01:46Z;13.95819;97.2559
2024-09-23T02:06Z;14.03563;97.624016
2024-09-23T02:16Z;14.078355;97.46761
2024-09-23T02:36Z;14.03296;97.12619
2024-09-23T02:46Z;13.886091;96.11719
2024-09-23T03:16Z;13.71519;96.66079
2024-09-23T03:46Z;13.688487;96.8954
2024-09-23T03:56Z;13.667125;97.47143
2024-09-23T04:06Z;13.763256;97.53437
2024-09-23T04:16Z;13.680476;96.33082
2024-09-23T04:46Z;13.579003;96.23735
2024-09-23T05:16Z;13.741894;96.94881
2024-09-23T05:36Z;13.779278;97.015564
2024-09-23T05:56Z;13.952849;96.61692
2024-09-23T06:06Z;13.998245;96.971695
2024-09-23T06:16Z;13.9822235;96.212555
2024-09-23T06:46Z;14.075685;96.94499
