dateObserved;temperature;relativeHumidity
2024-09-22T12:54Z;20.28954;65.92912
2024-09-22T13:04Z;20.332266;64.23346
2024-09-22T13:14Z;20.655375;63.89395
2024-09-22T13:34Z;21.456474;60.08873
2024-09-22T13:44Z;21.718166;62.720913
2024-09-22T13:54Z;21.931791;62.85252
2024-09-22T14:14Z;22.687494;60.939423
2024-09-22T14:44Z;22.602045;61.170216
2024-09-22T14:54Z;22.006561;62.173496
2024-09-22T15:04Z;21.317617;64.65499
2024-09-22T15:14Z;21.007858;65.48661
2024-09-22T15:24Z;20.521858;65.24628
2024-09-22T15:34Z;20.20142;67.046844
2024-09-22T15:44Z;19.95308;68.77684
2024-09-22T15:54Z;19.728771;69.91936
2024-09-22T16:04Z;19.40833;72.31121
2024-09-22T16:24Z;18.91699;73.46899
2024-09-22T16:34Z;18.786144;74.43603
2024-09-22T16:44Z;18.529793;74.84039
2024-09-22T16:54Z;18.326849;79.1606
2024-09-22T17:04Z;17.563135;81.18051
2024-09-22T17:14Z;17.146563;85.55985
2024-09-22T17:24Z;16.721981;88.11574
2024-09-22T17:34Z;16.369497;87.76097
2024-09-22T17:44Z;16.15587;89.75609
2024-09-22T18:14Z;15.752651;93.01198
2024-09-22T18:24Z;15.629816;93.69291
2024-09-22T19:14Z;15.397497;95.93599
2024-09-22T20:04Z;14.93019;96.41665
2024-09-22T20:14Z;14.839398;96.548256
2024-09-22T20:34Z;14.52964;96.491035
2024-09-22T20:44Z;14.404135;96.60166
2024-09-22T20:54Z;14.324025;96.979324
2024-09-22T21:04Z;14.537652;97.166245
2024-09-22T21:24Z;14.542993;97.3608
2024-09-22T21:34Z;14.551003;97.36462
2024-09-22T22:24Z;14.030289;96.7409
2024-09-22T22:44Z;14.110399;97.11665
2024-09-22T23:14Z;14.006256;96.96597
2024-09-22T23:54Z;13.894102;97.301674
2024-09-23T00:04Z;13.864729;97.330284
2024-09-23T00:24Z;13.78996;97.36271
2024-09-23T00:34Z;13.800641;97.48478
2024-09-23T00:44Z;13.7953005;97.53628
2024-09-23T00:54Z;13.760586;97.50576
2024-09-23T01:14Z;13.664454;97.58015
2024-09-23T01:24Z;13.669795;97.59731
2024-09-23T01:44Z;13.63508;97.62783
2024-09-23T01:54Z;13.731213;97.652626
2024-09-23T02:24Z;13.533608;97.7232
2024-09-23T02:34Z;13.482872;97.725105
2024-09-23T03:04Z;13.397421;97.85481
2024-09-23T03:14Z;13.370718;97.889145
2024-09-23T03:34Z;13.368048;98.02838
2024-09-23T03:54Z;13.437476;98.0341
2024-09-23T04:04Z;13.416114;98.04936
2024-09-23T04:14Z;13.408103;98.05318
2024-09-23T04:24Z;13.381399;98.03792
2024-09-23T04:34Z;13.322652;98.04173
2024-09-23T04:54Z;13.295949;98.05318
2024-09-23T05:04Z;13.22385;98.02075
2024-09-23T05:14Z;13.207828;98.07225
2024-09-23T05:34Z;13.165103;98.10086
2024-09-23T06:14Z;13.408103;98.15808
2024-09-23T06:54Z;13.560311;98.1371
2024-09-23T07:14Z;13.779278;98.22293
